PROYECTO_ID,CONVOCATORIA_ID,ANO_CONVOCATORIA,DESC_CONVOCATORIA,CODIGO_PROYECTO,TITULO_PROYECTO,FECHA_REGISTRO,FECHA_APROBACION,ENTIDAD_EJECUTA,TIPO_FINANCIACION,DESC_FINANCIACION,COD_PROG_CTI,NME_PROG_CTI,COD_AREA_TEMATICA,AREA_TEMATICA,COD_AREA_CIENCIA,NME_AREA_CIENCIA,ESTADO_PROYECTO,COD_DANE_CIUDAD_ENTIDAD,NME_CIUDAD_ENTIDAD,COD_DANE_DEPTO_ENTIDAD,NME_DEPTO_ENTIDAD,COD_DANE_CIUDAD_PRY,NME_CIUDAD_PRY,COD_DANE_DEPTO_PRY,NME_DEPTO_PRY,TPO_PROYECTO,NME_TIPO_PROYECTO,MONTO_FINANCIADO_AP,MONTO_CONTRAPARTIDA_AP,MONTO_TOTAL_AP
43313,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110656933745,DISENO SINTESIS Y CARACTERIZACION DE NUEVOS PIGMENTOS ORGANICOS FOTO- Y ELECTRO-ACTIVOS Y SU POTENCIAL APLICACION EN CELDAS FOTOVOLTAICAS ORGANICAS,30/05/2012,06/09/2012,UNIVERSIDAD DEL VALLE - UNIVALLE,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,2,Quimica,X,No disponible,POR ELABORAR CONTRATO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,290850000,283250000,574100000
43337,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,113056933769,Diversidad de artropodos del suelo en plantaciones forestales comerciales de la Orinoquia Colombiana,03/06/2012,01/01/1900,UNIVERSIDAD DISTRITAL FRANCISCO JOSE DE CALDAS,RCP,RECUPERACION CONTINGENTE CTeI,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,34,SOSTENIBILIDAD DE AGROECOSISTEMAS,X,No disponible,POR EVALUAR,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,347991000,226255318,574246318
43353,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,651756933785,DETERMINACION DE LA PREVALENCIA DE MIOPIA Y SU ASOCIACION CON INFLUENCIAS MEDIOAMBIENTALES EN POBLACION COLOMBIANA URBANA Y RURAL - ESTUDIO MIOPUR,31/05/2012,27/03/2013,FUNDACION OFTALMOLOGICA DE SANTANDER - CLINICA CARLOS ARDILA LULLE - FOSCAL-,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68276,FLORIDABLANCA,68,SANTANDER,P,Proyecto,344084517,296705000,640789517
43354,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,656656933786,ESTUDIO INNOTORIO INNOVACIONES EN EL ENTRENAMIENTO MUSCULAR. DISENO DE UNA VALVULA DUAL DIGITAL DE INCENTIVACION Y REGISTRO Y UTILIDAD DEL BIOMARCADOR SERICO MICA.,31/05/2012,01/01/1900,FUNDACION CARDIOVASCULAR DE COLOMBIA - FCV,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68276,FLORIDABLANCA,68,SANTANDER,P,Proyecto,306844035,404768473,711612508
43355,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933787,Regeneromica Uso de transcriptomica en mecanismos moleculares implicados en la regeneracion de extremidades en dos especies de salamandras colombianas,31/05/2012,09/11/2012,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,POR ELABORAR CONTRATO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,349107392,241715148,590822540
43383,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111856933815,Sistema Sensorico para la Inspeccion de Autopartes en la Linea de Ensamble,04/06/2012,10/09/2012,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RCP,RECUPERACION CONTINGENTE CTeI,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,266000000,130739322,396739322
43403,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,221356933835,Diversidad y dinamica de epifitas vasculares en los Andes colombianos,31/05/2012,01/01/1900,CORPORACION PARA INVESTIGACIONES BIOLOGICAS - CIB,RCP,RECUPERACION CONTINGENTE CTeI,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,10785,PROCESOS SUPERFICIALES DE LA TIERRA,X,No disponible,POR EVALUAR,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,300764853,136571706,437336559
43215,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121056933647,Mapeo de electrogramas fragmentados para la deteccion de areas arritmogenicas en fibrilacion auricular evaluacion en modelos virtuales.,30/05/2012,01/01/1900,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLIN,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,303311318,232559998,535871316
43252,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110756933684,Aislamiento y Purificacion de Compuestos con Potencial Actividad Antileishmanial a partir de Cordia dentata Poir. y Heliotropium indicum L.,01/06/2012,09/11/2012,UNIVERSIDAD DE CARTAGENA,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,343234328,203900000,547134328
43264,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933696,CANCER DE MAMA HACIA LA BUSQUEDA DE UN NUEVO MARCADOR MOLECULAR CO-DIAGNOSTICOLIGADO A  DISFUNCION EN LA INACTIVACION DEL CROMOSOMA X,30/05/2012,01/01/1900,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,140136865,66533000,206669865
42978,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110256933409,ESTUDIO COMPUTACIONAL DE LA ACILACION ENANTIO- Y REGIOSELECTIVA DEL PROPRANOLOL CATALIZADA POR LIPASA B DE CANDIDA ANTARCTICA,30/05/2012,24/09/2012,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,2,Quimica,X,No disponible,POR ELABORAR CONTRATO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,181989456,330760000,512749456
42798,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,222956933229,Rol de las Celulas NK en la Respuesta Inmune a Treponema pallidum en Pacientes con Sifilis Venerea y Sifilis Gestacional,29/05/2012,09/11/2012,CENTRO INTERNACIONAL DE ENTRENAMIENTO E INVESTIGACIONES MEDICAS - CIDEIM,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,343107346,177968205,521075551
43451,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933883,Busqueda de infeccion por Ehrlichia y Rickettsia en caninos con signos clinicos compatibles atendidos en dos consultorios veterinarios universitarios deMedellin y su utilidad como centinelas de posible transmision zoonotica.,31/05/2012,01/01/1900,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,164217900,78215600,242433500
44018,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,120356934596,Estudio de la respuesta inmune generada luego de la terapia antitumoral con P2Et y Galactomanano en un modelo murino  de melanoma metastasico.,01/06/2012,10/09/2012,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,5,Basicas biomedicas,X,No disponible,POR ELABORAR CONTRATO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,345686670,344738609,690425279
44054,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556934632,Aprovechamiento de Residuos de las Industrias Minera y Manufacturera para la Sintesis de Materiales Potencialmente Utiles en Procesos Ambientalmente Amigables,01/06/2012,01/01/1900,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,1,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN AMBIENTE BIODIVERSIDAD Y HABITAT,10799,GESTION INTEGRAL DE LA BIODIVERSIDAD (USO SOSTENIBLE Y CONSERVACION).,X,No disponible,POR EVALUAR,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,350000000,173284354,523284354
43434,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,120356933866,Sistema predictivo para apoyar el diagnostico temprano de alteraciones biomecanicas del pie en pacientes diabeticos para la prevencion de amputaciones.,31/05/2012,21/09/2012,PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,16,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,52,AUTOMATIZACION Y MODERNIZACION DE PROCESOS,X,No disponible,APROBADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,349057613,239143878,588201491
43442,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933874,Evaluacion in-vitro e in-vivo de diversas estrategias nutricionales para mitigar las emisiones de metano y su impacto productivo reproductivo y economico en ganaderia de leche especializada en el norte de Antioquia.,31/05/2012,01/01/1900,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,17,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05079,BARBOSA,05,ANTIOQUIA,P,Proyecto,346965000,307630000,654595000
43511,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933943,Implementacion Validacion y Diseno de Software de una Metodologia para Analisis Biomecanico Aplicado a Puestos de Trabajo,31/05/2012,10/09/2012,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,64,INVESTIGACIONES Y ESTUDIOS DE BASE DE LA INDUSTRIA,X,No disponible,SIN RECURSOS,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,0,0,0
43540,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111856933972,Estructuras nanofotonicas basadas en plasmones de superficie en fibras opticas especiales Simulacion y desarrollo experimental.,31/05/2012,28/09/2012,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLIN,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,3,Fisica,X,No disponible,SIN RECURSOS,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,0,0,0
43272,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110756933704,Papel de las modificaciones oxidativas de proteinas de membrana de eritrocitos humanos en polimorfismos protectores de malaria grave,30/05/2012,12/09/2012,UNIVERSIDAD DE CARTAGENA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,5,Basicas biomedicas,X,No disponible,POR ELABORAR CONTRATO,13001,CARTAGENA DE INDIAS,13,BOLIVAR,13001,CARTAGENA DE INDIAS,13,BOLIVAR,P,Proyecto,335557895,269970480,605528375
43273,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121656933705,EXPLORACION DE LOS MECANISMOS DE ACCION Y LA COLONIZACION DE UNA CEPA DE Bacillus sp. EN EL BIOCONTROL DE M. fijiensis EN BANANO,31/05/2012,01/01/1900,UNIVERSIDAD EAFIT,RCP,RECUPERACION CONTINGENTE CTeI,17,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,349654366,479390288,829044654
43280,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933712,Aislamiento y caracterizacion de virus emergentes y re-emergentes en poblaciones caninas del departamento de Antioquia,30/05/2012,28/09/2012,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,SIN RECURSOS,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,0,0,0
43281,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,656656933713,Desarrollo de un prototipo de monitorizacion vital basado en sistemas embebidos optimizados con envio de datos usando redes 3G y monitorizacion remota web georeferenciada en tiempo real.,31/05/2012,18/09/2012,FUNDACION CARDIOVASCULAR DE COLOMBIA - FCV,RCP,RECUPERACION CONTINGENTE CTeI,16,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,50,TELECOMUNICACIONES,X,No disponible,POR ELABORAR CONTRATO,68001,BUCARAMANGA,68,SANTANDER,68276,FLORIDABLANCA,68,SANTANDER,P,Proyecto,298791138,167775834,466566972
43314,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933746,Transcriptomica para la identificacion y estudio in vitro de peptidos con potencial regenerativo aislados de piel de ranas colombianas,30/05/2012,12/09/2012,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,5,Basicas biomedicas,X,No disponible,SIN RECURSOS,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,0,0,0
43339,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110156933771,Establishing a metabolic modification strategy for obtaining a Clostridium sp. 13-propanediol hyper-producing strain from glycerol,30/05/2012,24/09/2012,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,11001,BOGOTA D.C.,11,BOGOTA D.C.,P,Proyecto,255171000,289343027,544514027
43341,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110256933773,Uso de la telescopia de Fourier de tiempo promedio para caracterizar la turbulencia horizontal a baja altura,31/05/2012,01/01/1900,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RCP,RECUPERACION CONTINGENTE CTeI,156,PROGRAMA NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION EN SEGURIDAD Y DEFENSA,X,No disponible,X,No disponible,CODIFICADO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,350000000,481110000,831110000
43342,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121556933774,Desarrollo de un Torno de alta precision para mecanizado de componentes biomedicos,31/05/2012,10/09/2012,UNIVERSIDAD DEL NORTE - UNINORTE,RCP,RECUPERACION CONTINGENTE CTeI,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,64,INVESTIGACIONES Y ESTUDIOS DE BASE DE LA INDUSTRIA,X,No disponible,SIN RECURSOS,08001,BARRANQUILLA,08,ATLANTICO,08001,BARRANQUILLA,08,ATLANTICO,P,Proyecto,0,0,0
43581,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121556934155,Crecimiento y  caracterizacion de peliculas delgadas de CuIn 1-xZn 2xTe 2xS  por co-dopado mediante metodo de bajo costo,01/06/2012,28/09/2012,UNIVERSIDAD DEL NORTE - UNINORTE,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,3,Fisica,X,No disponible,SIN RECURSOS,08001,BARRANQUILLA,08,ATLANTICO,08001,BARRANQUILLA,08,ATLANTICO,P,Proyecto,0,0,0
43595,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110156934170,EVALUACION DEL ESTADO DE LAS PLANTAS INVASORAS EN DIFERENTES GRADIENTES ALTITUDINALES DEL DEPARTAMENTO DE CUNDINAMARCA.,01/06/2012,07/09/2012,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,SIN RECURSOS,11001,BOGOTA D.C.,11,BOGOTA D.C.,25001,AGUA DE DIOS,25,CUNDINAMARCA,P,Proyecto,0,0,0
43597,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111956934172,RAIM Implementacion de un framework apoyado en tecnologias moviles y de realidad aumentada para entornos educativos ubicuos adaptativos accesibles e interactivos para todos.,01/06/2012,09/11/2012,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MANIZALES,RCP,RECUPERACION CONTINGENTE CTeI,16,PROGRAMA NACIONAL DE ELECTRONICA TELECOMUNICACIONES E INFORMATICA,X,No disponible,X,No disponible,POR EVALUAR,17001,MANIZALES,17,CALDAS,17001,MANIZALES,17,CALDAS,P,Proyecto,295560000,202955418,498515418
42412,11194,2012,561-2012 BANCO DE PROYECTOS DE ESTANDARIZACION Y ACREDITACION DE LABORATORIOS 2012,120056132840,PARAMETRIZACION DE PRUEBAS MECANICAS PARA  ANALISIS DE SUELOS CONTAMINADOS POR DERRAMES DE HIDROCARBURO,30/04/2012,04/09/2012,UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE BUCARAMANGA,RC,RECUPERACION CONTINGENTE,18,PROGRAMA NACIONAL DE DESARROLLO TECNOLOGICO INDUSTRIAL Y CALIDAD,300,AUTOPARTES,X,No disponible,EJECUCION,68276,FLORIDABLANCA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,112000000,157000000,269000000
43389,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110656933821,FUNCIONES ECOLOGICAS Y HORMIGAS EN CAFETALES CON DIFERENTE INTENSIDAD DE MANEJO,31/05/2012,14/09/2012,UNIVERSIDAD DEL VALLE - UNIVALLE,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,1,Biologia,X,No disponible,POR ELABORAR CONTRATO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,349333782,176583664,525917446
43390,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110256933822,Fabricacion caracterizacion y estudio teorico de peliculas delgadas nano-estructurados de Hg(1-x)Cd(x)Se.,31/05/2012,27/02/2013,UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS,RCP,RECUPERACION CONTINGENTE CTeI,5,PROGRAMA NACIONAL EN CIENCIAS BASICAS,3,Fisica,X,No disponible,POR ELABORAR CONTRATO,68001,BUCARAMANGA,68,SANTANDER,68001,BUCARAMANGA,68,SANTANDER,P,Proyecto,349627672,990020000,1339647672
43394,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110656933826,Desarrollo de pruebas en gel de agarosa para simular infusiones de droga para el tratamiento de enfermedades cerebrales,31/05/2012,09/11/2012,UNIVERSIDAD DEL VALLE - UNIVALLE,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,140882006,67000000,207882006
43401,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110156933833,ANALISIS DE TECNOLOGIAS NOVEDOSAS PARA EL CULTIVO DEL CACAO EN EL DEPARTAMENTO DE CASANARE-COLOMBIA,01/06/2012,01/01/1900,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTA,RCP,RECUPERACION CONTINGENTE CTeI,17,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,X,No disponible,X,No disponible,CODIFICADO,11001,BOGOTA D.C.,11,BOGOTA D.C.,85001,YOPAL,85,CASANARE,P,Proyecto,348726000,786991669,1135717669
43411,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,110656933843,Interaccion de la mosca blanca Bemisia tabaci (Hemiptera Aleyrodidae) con sus endosimbiontes modula o determina la transmision de virus en yuca?,31/05/2012,01/01/1900,UNIVERSIDAD DEL VALLE - UNIVALLE,RCP,RECUPERACION CONTINGENTE CTeI,7,PROGRAMA NACIONAL DE BIOTECNOLOGIA,X,No disponible,X,No disponible,CODIFICADO,76001,CALI,76,VALLE DEL CAUCA,76001,CALI,76,VALLE DEL CAUCA,P,Proyecto,349500000,304800000,654300000
43421,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933853,Efecto de la suplementacion con arboreas y subproductos agroindustriales sobre la eficiencia energetica y la emision de gases de efecto invernadero en ganado cebu,31/05/2012,01/01/1900,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,17,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA AGROPECUARIA,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05079,BARBOSA,05,ANTIOQUIA,P,Proyecto,349803300,218526600,568329900
42152,11193,2012,552 - 2012 BANCO DE PROYECTOS PARA APOYAR LA FORMULACION DE PLANES ESTRATEGICOS DEPARTAMENTALES CTeI,101055232572,PLAN ESTRATEGICO DE CIENCIA TECNOLOGIA E INNOVACION PARA EL DEPARTAMENTO DE GUANIA,16/03/2012,01/01/1900,UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE AMAZONIA,CF,COFINANCIACION,25,REGIONALIZACION,10681,PLANES ESTRATEGICOS DE CTeI,X,No disponible,APROBADO,91001,LETICIA,91,AMAZONAS,94001,INIRIDA,94,GUAINIA,P,Proyecto,0,0,0
43756,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,128356934331,EVALUACION DEL DANO GENOMICO  GENOTOXICIDAD Y SUSCEPTIBILIDAD GENETICA EN POBLACIONES CON EXPOSICION DIETARIA A METILMERCURIO EN TRES DEPARTAMENTOS DE LA REGION CARIBE COLOMBIANA,01/06/2012,01/01/1900,UNIVERSIDAD DEL SINU - UNISINU,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,23001,MONTERIA,23,CORDOBA,23001,MONTERIA,23,CORDOBA,P,Proyecto,349694506,361530400,711224906
43817,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,121556934394,EFICIENCIA PRODUCTIVA DE LAS UNIVERSIDADES PUBLICAS COLOMBIANAS 2000 - 2011,04/06/2012,02/10/2012,UNIVERSIDAD DEL NORTE - UNINORTE,RCP,RECUPERACION CONTINGENTE CTeI,8,PROGRAMA NACIONAL DE ESTUDIOS CIENTIFICOS EN EDUCACION,X,No disponible,X,No disponible,CODIFICADO,08001,BARRANQUILLA,08,ATLANTICO,08001,BARRANQUILLA,08,ATLANTICO,P,Proyecto,175438189,134126660,309564849
43426,11204,2012,569 - 2012 BANCO DE PROYECTOS ELEGIBLES DE CTeI,111556933858,Analisis de la capacidad discriminante de caracteristicas de fonacion articulacion y prosodia en pacientes con enfermedad de Parkinson en etapa preclinica y avanzada para el desarrollo de herramientas computacionales de apoyo al diagnostico y tratamiento de la enfermedad.,31/05/2012,27/02/2013,UNIVERSIDAD DE ANTIOQUIA - UDEA,RCP,RECUPERACION CONTINGENTE CTeI,9,PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGIA DE LA SALUD,X,No disponible,X,No disponible,CODIFICADO,05001,MEDELLIN,05,ANTIOQUIA,05001,MEDELLIN,05,ANTIOQUIA,P,Proyecto,325345020,235000000,560345020
